"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0.002708998860854,1.72760259818258,0.351,0.167,1,"5","ZNF727"
0.0027111583931018,0.882054833712568,0.595,0.348,1,"5","ADAM23"
0.00273278171317562,0.348736548850302,1,0.838,1,"5","QKI"
0.00276444937671858,1.25370653265186,0.486,0.278,1,"5","SPG21"
0.00276917763531968,0.498951606062552,0.568,0.294,1,"5","LINS1"
0.0027726846338037,0.716674262228961,0.622,0.358,1,"5","B3GALT2"
0.00278269251053505,0.70424352442476,0.676,0.496,1,"5","DEGS1"
0.00280364984291334,0.783254113592051,0.676,0.424,1,"5","TACC2"
0.00281248432722394,0.466609844352311,1,0.793,1,"5","SCG3"
0.00284905953388122,0.435794077520645,1,0.824,1,"5","REV3L"
0.00285335948217945,1.00936934997994,0.162,0.045,1,"5","OAS3"
0.00287094375701497,0.536776916173128,0.892,0.685,1,"5","RABGAP1L"
0.00287955955532188,0.469773231968037,1,0.774,1,"5","ZBTB20"
0.00288190761197273,0.53525009956317,0.73,0.433,1,"5","PHLPP1"
0.00288367123466958,1.28157066568487,0.351,0.167,1,"5","GABRA3"
0.00290640378247696,0.553138021042868,0.865,0.581,1,"5","RB1"
0.00290903891659231,0.921931562637544,0.568,0.351,1,"5","SPRY2"
0.00293739981608549,1.16519891521742,0.27,0.104,1,"5","TMEM42"
0.00298784392139529,0.747126776581981,0.459,0.228,1,"5","FHIT"
0.00301179502858777,0.771318817266961,0.73,0.544,1,"5","SGCE"
0.0030119722734582,1.54862454793921,0.135,0.033,1,"5","HTRA4"
0.00303258772656987,0.567774697492115,0.784,0.518,1,"5","ARAP2"
0.0030352102888359,0.723241383897966,0.73,0.501,1,"5","MFSD14A"
0.00303776531490785,0.406019675561448,1,0.878,1,"5","TSC22D1"
0.0030487245809506,1.75557418249165,0.135,0.033,1,"5","PCBP3"
0.00307341936764177,0.312241896371776,0.324,0.125,1,"5","ABCA8"
0.00309545349084249,1.40972433346621,0.405,0.219,1,"5","FMO5"
0.00312677813481145,0.895730052237792,0.568,0.327,1,"5","SAFB"
0.00313056174900256,0.486570502065825,0.784,0.496,1,"5","MED21"
0.00314223647245897,0.822651213362429,0.703,0.466,1,"5","L3MBTL4"
0.00316332254894447,0.591727273831717,0.757,0.515,1,"5","RLF"
0.00318143020309229,0.672734961106521,0.243,0.085,1,"5","ADAMTS18"
0.00318666643684182,0.506835018643159,0.919,0.64,1,"5","HIPK1"
0.00320113388154238,0.336161325566373,1,0.894,1,"5","GPM6B"
0.00321426526821664,0.636667136079646,0.378,0.165,1,"5","CLEC4A"
0.00321909005564179,0.960535998110557,0.297,0.118,1,"5","TRAF4"
0.0032331975901474,0.998333280953761,0.243,0.085,1,"5","FA2H"
0.00323869553363498,1.79357019659923,0.135,0.033,1,"5","BIVM-ERCC5"
0.00324739402443516,0.594013395057099,0.757,0.459,1,"5","FAM162A"
0.00327640306767147,0.981579846699055,0.162,0.045,1,"5","P2RY13"
0.0032901037558075,0.393212975831184,0.919,0.776,1,"5","SRGAP2B"
0.00330870651446277,0.659254239812077,0.27,0.099,1,"5","FOLH1"
0.0033140978490034,0.373369325694114,0.541,0.296,1,"5","ESCO2"
0.00333571290337426,0.552954702333922,0.757,0.546,1,"5","UBE4B"
0.00333744574717419,0.480719913358908,0.865,0.689,1,"5","STAG2"
0.00335147591310341,1.29277065158516,0.541,0.355,1,"5","USP45"
0.0033527946413813,0.452314104841841,0.784,0.487,1,"5","PTPN12"
0.00336689463330529,1.02894834680294,0.514,0.282,1,"5","SLC25A32"
0.00337620323911203,0.764349907035716,0.676,0.504,1,"5","ZEB1"
0.00340260621250302,0.32490376140622,0.919,0.788,1,"5","TF"
0.00340460911540208,1.41968526680198,0.324,0.146,1,"5","SLC40A1"
0.00344795771317602,1.14371344655446,0.378,0.176,1,"5","RUVBL1"
0.00349029560628685,0.857233685022501,0.162,0.045,1,"5","CABCOCO1"
0.00349428971411215,0.830028241198135,0.432,0.212,1,"5","AIFM1"
0.00349490016969237,0.649005755952635,0.838,0.558,1,"5","ERCC6L2"
0.00351340050549408,0.49581848024687,0.946,0.715,1,"5","SCHIP1"
0.00352375271723637,1.83253179037497,0.27,0.115,1,"5","EMP1"
0.00352614794175802,1.54215143449285,0.216,0.075,1,"5","CKMT2"
0.00352904362259792,1.20348249923867,0.432,0.238,1,"5","CD82"
0.00353240777316663,1.85556923345563,0.162,0.047,1,"5","AKR7L"
0.00359092428875136,1.10476179440913,0.486,0.271,1,"5","DACT3"
0.00361270245020373,0.510550297594767,0.405,0.179,1,"5","NUP35"
0.00362378029424455,0.646271206061738,0.676,0.412,1,"5","CHMP2B"
0.00364256061004598,0.576674945852427,0.568,0.304,1,"5","TPD52"
0.00364670979862706,0.857389483572081,0.486,0.271,1,"5","ZNF548"
0.00366057485420574,0.622593505724163,0.568,0.304,1,"5","ZNF662"
0.00367816250172072,0.827230083445155,0.162,0.045,1,"5","LY86"
0.00367835966970319,1.82137843035138,0.405,0.202,1,"5","TLR10"
0.00368390789316975,1.8333450756173,0.189,0.064,1,"5","AGMO"
0.00371201200331766,0.622622608209821,0.865,0.682,1,"5","SLC25A36"
0.00374272697432966,0.664264667344585,0.757,0.581,1,"5","PTPN4"
0.00374815756236853,1.04813454009805,0.432,0.228,1,"5","SRF"
0.00374931660666336,1.06159394352453,0.459,0.249,1,"5","PXDN"
0.00376867491829994,0.513346614924093,0.892,0.739,1,"5","SETD5"
0.00381143148460307,1.46451708308305,0.324,0.148,1,"5","SULT1C4"
0.00381886497594079,0.785502377904812,0.486,0.254,1,"5","SNAPC1"
0.00383807246300489,1.70947310449265,0.324,0.155,1,"5","SYT9"
0.00384263514826348,1.40560080779985,0.378,0.198,1,"5","ZNF649"
0.00385099204082717,2.51341676190824,0.108,0.024,1,"5","USH2A"
0.00387427022204383,0.698979023188611,0.351,0.153,1,"5","EFNA1"
0.00389018916092728,0.53241598856038,0.73,0.456,1,"5","NPAS3"
0.00389038390953689,1.27803213499055,0.351,0.165,1,"5","CTSO"
0.00389058317844385,0.33687080427128,1,0.908,1,"5","PCDH9"
0.00389113578962314,0.652074149948159,0.649,0.402,1,"5","SFT2D1"
0.00391026632396304,1.15275559342133,0.27,0.106,1,"5","ABHD4"
0.00392560047045309,0.658939044070292,0.676,0.419,1,"5","NALCN"
0.00393295075642648,1.33945707783644,0.216,0.075,1,"5","ID1"
0.00395319894869427,0.869840366854955,0.595,0.362,1,"5","TMEM9B"
0.00397661699949403,1.9799781142025,0.135,0.035,1,"5","XYLT1"
0.00402179616467087,0.915823638923237,0.486,0.275,1,"5","MFSD1"
0.00402519207059435,1.10452434892835,0.27,0.106,1,"5","SWI5"
0.00402746676342066,0.602363735283504,0.73,0.428,1,"5","PROX1"
0.00403479812639695,1.49837824566712,0.189,0.061,1,"5","NNMT"
0.0040602266905724,0.523841077033613,0.297,0.12,1,"5","SH3TC2"
0.00406801396890232,0.56975778030662,0.838,0.694,1,"5","RBM23"
0.00407230944399552,0.814814839619834,0.595,0.348,1,"5","REPS2"
0.00407907184660627,1.11962063561019,0.568,0.32,1,"5","RPGR"
0.00408369909276121,1.59343050086294,0.27,0.113,1,"5","C2orf42"
0.00413628674482546,0.85194788063504,0.622,0.438,1,"5","NPC1"
0.00414049769195995,0.532183053225013,0.865,0.635,1,"5","MGA"
0.00415905282631176,0.474822911535975,0.784,0.456,1,"5","ATP6V0E1"
0.00416542915186627,0.831551127357718,0.432,0.238,1,"5","KYNU"
0.00416980396877398,1.3841609517409,0.378,0.191,1,"5","IGSF9B"
0.00417887612670566,1.01234004741345,0.514,0.306,1,"5","LGALSL"
0.00418717001415027,3.57731279421462,0.081,0.014,1,"5","MUC19"
0.00425860006468787,3.65735440203955,0.081,0.014,1,"5","CATSPERD"
0.00429258019826635,1.65204973719413,0.189,0.064,1,"5","COL9A3"
0.00431081322363486,0.506275829038027,0.919,0.635,1,"5","TOP1"
0.00434450563757275,0.768632896998909,0.595,0.36,1,"5","ZNHIT6"
0.00439738660639754,0.470525293229049,0.811,0.612,1,"5","TM9SF3"
0.00440237974156335,0.395553894629928,0.946,0.793,1,"5","TSPAN7"
0.00445070455110786,0.610450096828588,0.784,0.529,1,"5","FBLN7"
0.00449551163023662,0.988642850418698,0.324,0.144,1,"5","RDH10"
0.00452583661843268,0.9137514620935,0.432,0.224,1,"5","UBE2D1"
0.00455692744688009,0.860951498414495,0.162,0.047,1,"5","TIGD6"
0.00457624463576984,0.558406270189767,0.324,0.139,1,"5","SLC50A1"
0.00457974566099907,0.607560382661532,0.649,0.393,1,"5","DCBLD2"
0.00458861905224804,0.393800021711268,0.865,0.725,1,"5","VDAC1"
0.0046121775577245,0.449369191686135,0.946,0.647,1,"5","LYST"
0.00463260158369903,2.93776421766902,0.081,0.014,1,"5","GCOM1"
0.00466421058948475,0.570257579790799,0.892,0.624,1,"5","BLOC1S6"
0.00473023959069759,0.713324707554996,0.757,0.541,1,"5","CEP126"
0.00477812193463494,0.561932492731805,0.865,0.675,1,"5","TRIP12"
0.00478923332356577,1.37598460310483,0.432,0.247,1,"5","GPC6"
0.00479035171056476,2.57658438855292,0.081,0.014,1,"5","FGF11"
0.00486418798333116,1.17742944618665,0.297,0.127,1,"5","PBLD"
0.00487531827642415,0.636863681957047,0.378,0.174,1,"5","IFI44"
0.00490296399169721,0.509497314515965,0.865,0.6,1,"5","ATCAY"
0.00490950260481783,1.33455255480818,0.324,0.151,1,"5","CASR"
0.00494494150447115,0.298622819098725,1,0.934,1,"5","ERBIN"
0.00494836955340157,1.31774896296938,0.432,0.254,1,"5","GK"
0.00496180568585906,1.90585358687279,0.216,0.082,1,"5","VSX1"
0.00496254684758736,0.989164509861045,0.243,0.089,1,"5","GXYLT2"
0.00497251001641484,0.488421178470377,0.919,0.682,1,"5","AKAP6"
0.00498083431017756,0.449378870144818,0.838,0.504,1,"5","SASH1"
0.00501439260640571,0.336462193206873,1,0.873,1,"5","SARAF"
0.00502660808810809,0.443970583190862,0.946,0.776,1,"5","NCKAP1"
0.00503170064927844,1.2899249915356,0.297,0.132,1,"5","MAFIP"
0.00503610265670969,2.57676943693345,0.081,0.014,1,"5","MXRA5"
0.00505445605139784,0.850186200068899,0.189,0.061,1,"5","ABTB2"
0.00506624797812849,1.26436368797739,0.378,0.198,1,"5","PLSCR4"
0.00507678376967396,0.958217020886083,0.297,0.122,1,"5","ELOVL1"
0.00508035231946797,1.06460475453907,0.216,0.075,1,"5","CYB5R2"
0.00510542649689949,0.520981133228907,0.568,0.311,1,"5","TMEM123"
0.00511032668315266,0.84239277075521,0.649,0.445,1,"5","NSMAF"
0.00513080582353848,0.83784827693089,0.486,0.259,1,"5","DNAJC12"
0.00514427863785908,0.858022628908705,0.432,0.224,1,"5","XKR9"
0.00516123174639639,1.1998763630339,0.405,0.209,1,"5","SPMAP2L"
0.00516830550416163,0.459424032893787,0.892,0.722,1,"5","PAN3"
0.00518990004591538,0.703899917322072,0.784,0.602,1,"5","CPNE3"
0.00520100371809804,1.22139327847857,0.432,0.247,1,"5","SCN7A"
0.00520621041968505,1.92804016933829,0.081,0.014,1,"5","HTR4"
0.00521051951026002,1.29517509065075,0.243,0.094,1,"5","MYOM1"
0.00522510035266239,0.706211927410507,0.73,0.478,1,"5","THSD7A"
0.00522878646497544,0.964567382722593,0.324,0.144,1,"5","ASIC2"
0.00524832692340331,0.927006092172884,0.324,0.148,1,"5","VRK2"
0.00525764748214551,0.387740849457059,0.892,0.607,1,"5","METTL6"
0.00528732979714298,0.962888228601942,0.135,0.035,1,"5","ALPL"
0.00528732979714298,1.81501519142711,0.135,0.035,1,"5","COL24A1"
0.00531138773604371,1.28406735205087,0.216,0.078,1,"5","RNF212"
0.00532201133594701,1.34719371149302,0.27,0.113,1,"5","TRPC3"
0.00535245801511849,0.921732956713631,0.595,0.381,1,"5","PTPRM"
0.00539060681142015,0.352125738748571,0.838,0.511,1,"5","ELMO1"
0.00542612142733344,0.687752638136134,0.405,0.193,1,"5","SCAMP2"
0.00545720377470105,0.68415352794177,0.757,0.48,1,"5","RNF175"
0.00547111721694585,2.11991721119208,0.081,0.014,1,"5","USP17L8"
0.00550345265582978,0.775387618032206,0.622,0.426,1,"5","ASCC1"
0.0055316656760306,0.477794314105949,0.946,0.718,1,"5","CHL1"
0.00554547318658216,0.39345169599384,0.946,0.76,1,"5","SLC1A2"
0.00554651068992851,1.19138037474275,0.243,0.092,1,"5","SERPINB8"
0.00560430232759546,0.630178362554703,0.73,0.496,1,"5","GPRASP1"
0.0056678761012475,0.799654531473414,0.27,0.108,1,"5","LRP2"
0.00568274973326602,1.08067263232132,0.378,0.193,1,"5","PHF8"
0.00568891108268508,0.618422594444353,0.568,0.329,1,"5","GNA12"
0.00569336033056517,0.67395142811873,0.541,0.294,1,"5","ICA1"
0.00569827203127932,0.710034693628727,0.703,0.48,1,"5","PER3"
0.00571765637204969,0.575613909603523,0.784,0.579,1,"5","WDR26"
0.00572961642922368,0.519419745219496,0.784,0.532,1,"5","KLHL7"
0.00580314306596044,1.42628028566608,0.243,0.099,1,"5","BMP2"
0.00583079228793571,1.01225923726655,0.216,0.075,1,"5","DPPA4"
0.00583100352812879,0.829684575138215,0.514,0.296,1,"5","DGKB"
0.00583618352942567,1.04696135787391,0.432,0.24,1,"5","PTPRJ"
0.00583741529854287,2.2049865404303,0.135,0.038,1,"5","PLPP7"
0.00589700965130309,0.462856451862743,0.865,0.593,1,"5","LYRM2"
0.00595008438924489,1.33022957458791,0.162,0.049,1,"5","TPH2"
0.00596081631943022,1.36347238027895,0.378,0.195,1,"5","HEXB"
0.00597394553602735,0.771900394405765,0.243,0.092,1,"5","ADAM11"
0.00601411627101994,0.737161605864552,0.297,0.129,1,"5","ABCC4"
0.00601481884748823,0.538907061178228,0.784,0.513,1,"5","SERPINB6"
0.00605299594074423,1.47018074923702,0.351,0.176,1,"5","LAMA4"
0.00608512930921605,0.646399228651513,0.189,0.061,1,"5","C5AR1"
0.00612439563312403,1.11493139942607,0.162,0.049,1,"5","DOCK8"
0.0061429861742512,0.523644843582781,0.514,0.289,1,"5","ASPA"
0.0061539804199295,0.694315331482288,0.784,0.619,1,"5","ATXN1"
0.00616778019943337,2.72496639364617,0.108,0.026,1,"5","TTC6"
0.00617186238787669,0.677166969256542,0.73,0.548,1,"5","ERLEC1"
0.00623128538276682,1.10155339963521,0.324,0.151,1,"5","TCAF2"
0.0062469231362763,0.465534777614505,0.784,0.506,1,"5","GPRC5B"
0.00625940590346703,1.26979991463241,0.189,0.064,1,"5","CACNA2D2"
0.00628148601772266,0.847056054869165,0.486,0.285,1,"5","FAM114A1"
0.00628366328287511,0.760758352060169,0.622,0.384,1,"5","OAZ2"
0.00631749530456107,1.57684270584691,0.27,0.118,1,"5","ANKRD55"
0.00632645804676514,2.00774365402928,0.108,0.026,1,"5","ADAMTS7"
0.0063744747241308,0.561879898821688,0.676,0.438,1,"5","PPFIBP1"
0.00638699913921385,1.95068746251148,0.162,0.052,1,"5","SLFN11"
0.00639533974731123,0.656878240149048,0.622,0.405,1,"5","CEP70"
0.00641610822597127,0.790061110332301,0.351,0.162,1,"5","IFNAR2"
0.00647277332721743,0.875716689077985,0.622,0.386,1,"5","ADRA1A"
0.00649286178012823,0.802596877936668,0.649,0.452,1,"5","KLF12"
0.00649484738986378,0.583905858682277,0.378,0.172,1,"5","LPAR1"
0.00650232748239678,0.424006147774255,0.595,0.322,1,"5","IFNGR2"
0.00651289985061593,0.70236366957358,0.73,0.544,1,"5","MPV17L"
0.00652202938964348,0.787963797594346,0.514,0.28,1,"5","MRPL35"
0.00652710254206338,1.01696267002002,0.486,0.285,1,"5","PROM1"
0.00655821920239656,0.761213795439173,0.622,0.386,1,"5","PRICKLE2"
0.00657818311874277,0.567962728832376,0.757,0.558,1,"5","EPS8"
0.00659693382607552,0.774541431846068,0.622,0.365,1,"5","FAM8A1"
0.00663148688836646,1.92942170803796,0.162,0.052,1,"5","CDKN2C"
0.00663662384968018,0.420633807717276,0.919,0.774,1,"5","MTSS1"
0.00668073604890093,0.28609319048422,0.324,0.134,1,"5","CARNS1"
0.00671220826765093,0.530332733233142,0.514,0.28,1,"5","NBPF3"
0.0067434630780233,0.575975249804284,0.703,0.447,1,"5","ZNF22"
0.00674552617336135,0.761820825787552,0.459,0.252,1,"5","TENT5A"
0.00676493517948692,1.48457125428568,0.324,0.155,1,"5","OR1J2"
0.00683760159861274,0.587029506418462,0.568,0.32,1,"5","GORASP2"
0.00685204249316788,0.423466590202559,0.892,0.734,1,"5","RAB6A"
0.00693680638294276,1.68688739503482,0.135,0.038,1,"5","KIF18A"
0.00696705393868993,1.08926979276701,0.486,0.292,1,"5","GRM5"
0.00699659977010956,0.62355998259719,0.189,0.064,1,"5","CPS1"
0.00699855247520343,2.09188226030904,0.108,0.026,1,"5","ZFP57"
0.00701132822673883,1.55974918086003,0.135,0.038,1,"5","TMC5"
0.00702132441656431,1.14400321264553,0.324,0.16,1,"5","SDHAF3"
0.00705734125723849,0.859025332796765,0.486,0.301,1,"5","EBAG9"
0.00708466156475425,0.703097500843659,0.622,0.379,1,"5","PIGF"
0.00710296397984348,0.832029961030918,0.486,0.271,1,"5","HRK"
0.00715711584915484,0.672981521633549,0.649,0.461,1,"5","ZNF83"
0.00717075490310515,0.369442263050673,0.919,0.741,1,"5","RDX"
0.00719216891852475,1.33731666987758,0.351,0.174,1,"5","F5"
0.00719907550431074,1.01614815842606,0.432,0.242,1,"5","GRM7"
0.00723075653495868,1.06850920067267,0.324,0.153,1,"5","CTXND1"
0.00731551623068575,0.618628083728542,0.378,0.174,1,"5","LYRM9"
0.00731665725169183,1.75523567477809,0.135,0.038,1,"5","MMP2"
0.00733364239338889,0.46246616479897,0.703,0.409,1,"5","BTG2"
0.00741562986442953,0.948774357191701,0.27,0.113,1,"5","EFS"
0.00742938624952855,0.478208832139378,0.865,0.675,1,"5","RCN2"
0.00745881463211992,0.86243983480339,0.514,0.289,1,"5","PEX2"
0.00746387136994948,0.861130681803627,0.568,0.367,1,"5","JAZF1"
0.00747091048137723,0.896083604141601,0.541,0.336,1,"5","TXLNG"
0.00751910969939427,0.602392266010268,0.676,0.414,1,"5","SMC2"
0.00753162199008705,0.790889956279232,0.568,0.36,1,"5","FAM169A"
0.00754134481986184,1.3349247701842,0.243,0.101,1,"5","REXO5"
0.00755484112701978,1.37740997825994,0.162,0.052,1,"5","DNAH3"
0.00756290038870453,0.789120132113903,0.459,0.256,1,"5","AKR1B15"
0.00763344093484264,0.412711108392483,0.622,0.336,1,"5","AATK"
0.00766739881290443,0.888805358496404,0.243,0.096,1,"5","IFITM10"
0.00770170867358296,4.42279669297957,0.054,0.007,1,"5","CARD11"
0.00773052953348815,0.529498738994182,0.514,0.275,1,"5","JAM3"
0.00778502366589427,0.392065170353918,0.919,0.755,1,"5","TBC1D15"
0.00782365352669003,0.810254688078668,0.243,0.099,1,"5","IRAK2"
0.00786733864894295,4.05984624027176,0.054,0.007,1,"5","CA9"
0.00786733864894295,3.61302369516345,0.054,0.007,1,"5","OR11H1"
0.0078857873493983,0.469084937390878,0.459,0.226,1,"5","RAB33A"
0.00791156780528942,0.351812532179862,0.973,0.786,1,"5","RBPJ"
0.00792378007112163,0.569178171082585,0.784,0.56,1,"5","TCEAL7"
0.00794633461660573,0.62024354373955,0.703,0.482,1,"5","SNX5"
0.00795873929781933,0.59089717332581,0.757,0.551,1,"5","UBXN7"
0.00796703113519628,0.637378698198214,0.703,0.499,1,"5","DDAH1"
0.00797266117280828,1.23191512888331,0.243,0.101,1,"5","PLEKHF2"
0.00797461301880634,0.75366830968226,0.378,0.181,1,"5","ANTXR1"
0.00802730275568312,1.15758146833232,0.108,0.026,1,"5","PIK3R5"
0.00803615223074867,3.20634681394271,0.054,0.007,1,"5","CDX2"
0.00803615223074867,3.43673587631319,0.054,0.007,1,"5","ITGB1BP2"
0.00803615223074867,3.24798477021805,0.054,0.007,1,"5","PRAP1"
0.00803615223074867,3.26367096827435,0.054,0.007,1,"5","SOX3"
0.00803625880805959,0.733091584220985,0.351,0.162,1,"5","GRIK3"
0.00811717010843422,1.28987304837425,0.189,0.066,1,"5","HERC5"
0.00811950871710772,0.437438779216161,0.838,0.607,1,"5","SAFB2"
0.00811950871710772,0.539912495387233,0.757,0.614,1,"5","IARS1"
0.00815147331753018,0.91009872490824,0.541,0.329,1,"5","ST8SIA3"
0.00820820178234335,3.63415620185352,0.054,0.007,1,"5","MEI4"
0.00820820178234335,3.23128783020764,0.054,0.007,1,"5","RPTN"
0.00820820178234335,3.24994298937124,0.054,0.007,1,"5","STARD6"
0.00832131616656287,0.487138428436166,0.432,0.216,1,"5","ITGB3BP"
0.00832810054135463,2.50130166133417,0.162,0.054,1,"5","STON1"
0.00833419674438285,4.12614758817213,0.081,0.016,1,"5","KLF17"
0.00838354033551907,2.10464625498674,0.054,0.007,1,"5","CLEC12B"
0.00838354033551907,2.25250389900973,0.054,0.007,1,"5","LY75-CD302"
0.00841270306834541,0.68730515125205,0.676,0.428,1,"5","VPS13A"
0.00843631038100616,1.35144172942698,0.162,0.052,1,"5","SHLD3"
0.00844490688656648,0.564714927957606,0.486,0.268,1,"5","SYNJ2"
0.00845615433715407,1.24925413356299,0.297,0.134,1,"5","ZNF729"
0.00848294144265223,0.792982935140109,0.432,0.231,1,"5","RBMS1"
0.00851376262020255,1.27030674391316,0.162,0.052,1,"5","RHBDF1"
0.00851492647633137,0.410866256463096,0.973,0.772,1,"5","FUT10"
0.00855216978572051,0.408284601150502,0.811,0.501,1,"5","WASF1"
0.0085558603561377,1.95715397774211,0.162,0.054,1,"5","ZFP69"
0.00856222159507048,2.31212806899598,0.054,0.007,1,"5","ARHGEF16"
0.00856222159507048,3.03569814399176,0.054,0.007,1,"5","DIO1"
0.00856222159507048,2.94223366978011,0.054,0.007,1,"5","OR5K1"
0.00856222159507048,2.42549581598586,0.054,0.007,1,"5","SCEL"
0.00856222159507048,2.58779818705623,0.054,0.007,1,"5","SLC6A14"
0.0085626728017958,0.558034715818433,0.784,0.548,1,"5","BBX"
0.00861351998777483,0.329747917990421,1,0.932,1,"5","PIGN"
0.00865312601516982,1.41035901714651,0.216,0.085,1,"5","CCDC9B"
0.00866074705324486,0.33034768184474,0.135,0.038,1,"5","IFIH1"
0.00870296463141238,0.396837814342797,0.973,0.812,1,"5","ACSS3"
0.00873825453626187,0.696678549093303,0.514,0.301,1,"5","EGLN3"
0.00874429994329617,2.17909676142679,0.054,0.007,1,"5","SPATA3"
0.00874700687171617,0.439035945366268,0.946,0.642,1,"5","DNAJB4"
0.00876811892884377,0.757509421316675,0.622,0.433,1,"5","TRAM1"
0.00879379583238634,0.412489033576444,0.568,0.301,1,"5","PRKAB2"
0.00889043104306847,0.610488893108564,0.595,0.374,1,"5","ATP11B"
0.00889843449908805,0.439309661646941,1,0.908,1,"5","NDST3"
0.00890908095324452,0.565362714212581,0.811,0.567,1,"5","H2AZ2"
0.00892930002270129,0.498483653628044,0.243,0.099,1,"5","OLR1"
0.00895090371030057,0.458036810073327,0.811,0.548,1,"5","PHACTR3"
0.00898152210200763,2.80210569698922,0.081,0.016,1,"5","DNAAF6"
0.00900079643015609,0.573962286747407,0.514,0.296,1,"5","CECR2"
0.00901513392818695,0.423334092915206,0.946,0.779,1,"5","RGPD6"
0.00907666238162771,1.85599281091182,0.243,0.113,1,"5","NRN1"
0.00908058953039204,0.499315550042866,0.757,0.525,1,"5","MYO10"
0.00910909395500726,1.55292594260409,0.162,0.054,1,"5","SLC16A6"
0.00913403529747549,0.602731100882141,0.432,0.221,1,"5","ARK2N"
0.0091371624308999,0.946517774316391,0.378,0.191,1,"5","FKBP11"
0.00915470832996671,0.744780848411292,0.378,0.193,1,"5","TM9SF1"
0.00923481682789512,0.564835762543981,0.568,0.313,1,"5","APOL2"
0.00923722261204073,0.628971226494567,0.486,0.268,1,"5","LHFPL6"
0.00923937102908986,1.08494686171149,0.351,0.186,1,"5","EGR2"
0.00925446130067002,1.41312063773014,0.297,0.146,1,"5","NOS1"
0.00926310558320175,0.549993373945959,0.703,0.482,1,"5","CNRIP1"
0.00926415758149626,0.387304215522972,0.568,0.322,1,"5","PHGDH"
0.00930806746170714,0.406773947027348,0.892,0.645,1,"5","DNAJC3"
0.00937609276833627,0.766589767038568,0.649,0.428,1,"5","NLGN2"
0.00939146674164815,0.646261215148369,0.73,0.511,1,"5","HSD17B4"
0.00940809146760486,0.524563491213134,0.73,0.527,1,"5","NSD1"
0.0094082258810389,0.460198639148768,0.73,0.489,1,"5","AUH"
0.00941220271821608,1.63143390157064,0.189,0.071,1,"5","ZNF563"
0.00948401360439417,0.557253995058407,0.73,0.546,1,"5","MFF"
0.00951315067097519,0.711606668498418,0.378,0.188,1,"5","PRORP"
0.0095282948999953,0.323554434931438,0.865,0.659,1,"5","RNF13"
0.00957193057896861,0.613061224217495,0.649,0.447,1,"5","DYM"
0.00962471271601429,0.891975823909711,0.486,0.296,1,"5","DENND2B"
0.00964838323357533,0.582363653708055,0.486,0.266,1,"5","COMMD10"
0.00967337994610789,2.29495111471023,0.081,0.016,1,"5","ARHGAP9"
0.00967337994610789,2.73871768959265,0.081,0.016,1,"5","OR6A2"
0.00967518937282799,0.944384485285521,0.405,0.224,1,"5","SPOPL"
0.00971434156579031,0.655822310167729,0.541,0.32,1,"5","GDF11"
0.00975144932684889,0.559218932703064,0.676,0.409,1,"5","RIMS1"
0.009774221923534,0.829112484327499,0.568,0.355,1,"5","C2orf80"
0.00979355993368712,1.31858131258607,0.243,0.101,1,"5","ELAC1"
0.0098014361202677,0.595736304392455,0.486,0.271,1,"5","DNAJC1"
0.00981732085587,2.09766308623832,0.081,0.016,1,"5","DKK1"
0.00982268062535127,0.704725843436764,0.405,0.212,1,"5","CYTH3"
0.00982860420322425,0.516929017901015,0.757,0.553,1,"5","ABCA1"
0.00983985538273742,1.0335742654485,0.27,0.115,1,"5","HSPB3"
0.00985202915002121,1.59139782862381,0.405,0.238,1,"5","SLC16A10"
0.00985919939203195,0.536385952393336,0.811,0.579,1,"5","SCG2"
0.00987025882342115,1.56099240085607,0.189,0.071,1,"5","COL4A3"
0.00992171407037198,0.828483933555215,0.568,0.367,1,"5","RPS6KA3"
0.00992902869604521,0.607323097870064,0.703,0.431,1,"5","B4GAT1"
0.0099631672850328,2.03357971980289,0.081,0.016,1,"5","C4orf51"
0.00996745063768523,0.278337264995549,0.973,0.904,1,"5","JUND"
2.45380427980067e-28,4.48788478844056,0.571,0.044,4.76430638966097e-24,"6","KLHL1"
4.25938118214866e-21,2.74430824517813,0.8,0.162,8.27001450325983e-17,"6","SCUBE1"
1.20792720372601e-19,2.19064870527113,0.914,0.248,2.34531145875442e-15,"6","MPPED1"
1.66715820413398e-18,2.12244541140729,0.971,0.368,3.23695436914654e-14,"6","ADCY1"
2.06249846664352e-18,3.80408281273863,0.286,0.012,4.00454702283506e-14,"6","GFY"
2.91569324539411e-18,1.97608242329004,0.943,0.244,5.6611100052572e-14,"6","NEUROD6"
8.73614352134849e-17,1.87400364996323,0.857,0.22,1.69620962610502e-12,"6","ABRACL"
1.18355280248743e-16,3.65902688905672,0.343,0.026,2.2979861213096e-12,"6","SLN"
1.63843117070074e-16,1.74034018105392,0.886,0.192,3.18117796103255e-12,"6","TMSB15A"
6.21709348628167e-16,1.73709571748202,0.943,0.267,1.20711087129645e-11,"6","CSRP2"
7.89857521379909e-16,3.41670500191601,0.4,0.042,1.53358736351123e-11,"6","KCNK9"
9.60094604071785e-16,2.45062138779186,0.743,0.19,1.86411968326578e-11,"6","TSHZ3"
1.44682402933782e-15,2.60385003166538,0.6,0.112,2.80915353536231e-11,"6","LPL"
